Title,Available Globally?,Release Date,Hours Viewed,Number of Ratings,Rating,Genre,Key Words,Description
RuPaul's Secret Celebrity Drag Race: Season 1,No,2020-05-02,300000,,,['Short'],,
Russell Howard: Recalibrate,Yes,2017-12-19,300000,1730.0,7.4,['Comedy'],"tv special,stand up comedy,stand up comedy special","Comedian Russell Howard brings his manic energy to a new stand-up special that tackles politics, childhood and why he&apos;s a jerk."
Ryan Hamilton: Happy Face,Yes,2017-08-29,300000,1017.0,7.3,"['Documentary', 'Comedy']","stand up comedy special,stand up comedy,tv special","Small-town import Ryan Hamilton charms New York with folksy comic observations on big-city life, hot-air ballooning and going to Disney World alone."
Sabakan // サバカン SABAKAN,No,,300000,127.0,7.2,['Drama'],"summer,japanese drama,friend",
Sam Morril: Same Time Tomorrow,No,2022-09-01,300000,12.0,6.3,"['Short', 'Drama']",,The long-distance relationship of two men is tested during the Covid-19 crisis.
Satya 2,No,,300000,1041.0,5.8,"['Action', 'Crime', 'Drama']",mafia,"To build a strong underworld, a man comes to Mumbai to rectify the errors made by previous mafia leaders."
Saw V,No,,300000,135410.0,5.8,"['Horror', 'Thriller']","tied to a table,self surgery,jigsaw character,amanda young character,repeat sequel","Following Jigsaw&apos;s grisly demise, Mark Hoffman is commended as a hero, but Agent Strahm is suspicious, and delves into Hoffman&apos;s past. Meanwhile, another group of people are put through a series of gruesome tests."
Scary Movie 3,No,,300000,156048.0,5.5,['Comedy'],"michael jackson character,horror spoof,spoof,white panties,coming out of a television","Cindy must investigate mysterious crop circles and video tapes, and help the President in preventing an alien invasion."
Scum's Wish: Season 1 // クズの本懐: シーズン1,No,,300000,204.0,5.4,"['Animation', 'Short', 'Comedy']","rooster,girdle,garden,scarecrow,stork",
Se mi vuoi bene,No,,300000,425.0,6.0,['Comedy'],,
SeaChange: Season 1,No,,300000,1108.0,5.2,"['Comedy', 'Drama']","hot tub,older woman younger man relationship,older man younger woman relationship,may december romance,professor",Marriage takes a sour turn when a middle-aged husband falls for a young and sexy woman. Things get even more complicated when his wife starts a hot affair with a young lover of her own.
Seal Team Six: The Raid on Osama Bin Laden,No,,300000,11000.0,5.7,"['Action', 'Crime', 'Drama']","navy seal,special forces,shooting range,terrorist,home schooling",
Secret // 시크릿,No,,300000,206921.0,6.5,"['Drama', 'Mystery', 'Thriller']","page torn from a book,writer,cabin,investigator,stranger",A successful writer in the midst of a painful divorce is stalked at his remote lake house by a would-be scribe who accuses him of plagiarism.
Secret // 시크릿,No,,300000,,,,,
Secret Jouju: Season 1 // 시크릿 쥬쥬: 시즌 1,Yes,,300000,,,,,
Secret Jouju: Guardians of Star: Season 1 // 시크릿 쥬쥬 별의여신: 시즌 1,Yes,,300000,,,,,
Secrets in the Hot Spring // 切小金家的旅館 // 切小金家的旅馆,No,,300000,929.0,6.0,"['Comedy', 'Horror']",fall,"Three youngsters meet by accident at a mysterious hot springs hotel. There, they fall into an unforgettable adventure. It starts off scary but soon turns funny when they have to try and save a family."
Sekigahara // 関ヶ原,No,,300000,842.0,6.3,"['Drama', 'History', 'War']","japan,japanese history,samurai,jidai geki,sengoku period",A depiction of Japan&apos;s 17th Century Battle of Sekigahara where the Army of the East takes up arms against the Army of the West.
Seondal: The Man Who Sells the River // 봉이 김선달,No,,300000,833.0,6.6,"['Adventure', 'Comedy', 'History']",water,Based on the popular conman character of KIM Seon-dal from Korean folktale who famously sold the water of Daedong River.
"Sergio and Axel, Van de Kaart: Seizoen 1",No,,300000,23.0,7.2,['Reality-TV'],,"Two real men talking about food, cooking food and showing emotions."
Seven and a half dates,No,,300000,10.0,5.7,['Drama'],,
Shadows House: Season 1 // シャドーハウス: シーズン1,No,,300000,11.0,8.7,,"nutcracker,year in title,2010s,2000s,2020s",
Shaft (2000),No,,300000,79976.0,6.0,"['Action', 'Crime', 'Thriller']","fourth part,uncle nephew relationship,blaxploitation,based on novel,title spoken by character",New York City police detective John Shaft (nephew of the original 1970s detective) goes on a personal mission to make sure the son of a real estate tycoon is brought to justice after a racially-motivated murder.
Shaitaan,No,,300000,,,['Thriller'],,
Shameless // Bez wstydu,No,,300000,1584.0,5.2,['Drama'],"female nudity,incestuous sex,female frontal nudity,voyeur,voyeurism",A young man entertains an unhealthy desire for his older and unstable half-sister.
She's Gotta Have It: Season 2,Yes,2019-05-24,300000,16011.0,6.8,"['Comedy', 'Romance']","new york city,national film registry,solo polyamory,three boyfriends,boyfriend girlfriend relationship",
She's the One (2013),No,,300000,239.0,6.3,"['Comedy', 'Drama', 'Romance']","best friend,host,morning show,best friends in love,bar",A morning-show host suddenly realizes what he really wants when his best friend turns out to be the subject of a romantic viral video that captures the attention of the whole nation.
Si saben cómo me pongo ¿pa' qué me invitan?,No,,300000,252.0,4.5,['Comedy'],couple,Four couples go to a retreat center to repair their damaged relationships.
Simonal,No,,300000,499.0,6.8,"['Biography', 'Drama', 'Music']","brazilian singer,brazilian musicians,brazilian music,afro brazilian,bossa nova",
Sinbad: Legend of the Seven Seas,No,,300000,58469.0,6.7,"['Animation', 'Adventure', 'Comedy']","pirate,greek goddess,evil goddess,frame up,siren",The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.
Singing Bird Concert #2/2022: Lifetime Soundtrack Concert // Singing Bird #2/2022 ตอน Lifetime Soundtrack Concert,No,,300000,,,,,
Sissi // Sissi: Part 1,No,,300000,9727.0,7.0,"['Comedy', 'Drama', 'History']","newlywed,empress of austria,teenage girl,young woman,empress elisabeth of austria",
SKAM Italia: Season 2,No,2019-12-31,300000,148.0,8.3,"['Action', 'Adventure', 'Comedy']","tattooed woman,punctuation in title,ampersand in title,sam and max,playstation 3",Sam and Max solve a series of cases that lead them into a supernatural plot of massive proportions.
SKAM Italia: Season 4,No,2020-05-14,300000,,,,,
SKAM Italia: Season 5,No,2022-09-01,300000,,,,,
Sleepless Society: Nyctophobia: Season 1 // แพ้กลางคืน: ซีซั่น 1,No,,300000,66.0,6.1,"['Mystery', 'Thriller']",death,"Following the death of her child, a grief-stricken woman struggles to find peace until a mysterious boy appears, claiming to be her reincarnated son."
Sleepless Society: Two Pillows & A Lost Soul: Season 1 // ลวง.ละเมอ.รัก: ซีซั่น 1,Yes,,300000,52.0,5.8,"['Drama', 'Thriller']","motivational speaker,dead body,supernatural power","A motivational speaker in the midst of a messy divorce with her abusive and hateful husband, Wakes up from a wild and alcohol filled party to find a dead body."
Sluzby specjalne: Season 1 // Służby specjalne: Sezon 1,No,,300000,1953.0,6.4,"['Action', 'Crime', 'Drama']",tv mini series,"After many controversies Poland&apos;s biggest military intelligence and counter-intelligence agency (commonly known as WSI) is liquidated, but its place is immediately taken by a new, secret military organization. Forced to deal with ..."
"Snow, Tea and Love // Zăpadă, Ceai și Dragoste",No,,300000,1291.0,5.8,"['Comedy', 'Sci-Fi']","prison,robbery,friend,potion,diamond",
Snowpiercer (2013),No,,300000,382317.0,7.1,"['Action', 'Drama', 'Sci-Fi']","train,perpetual winter,closed ecological system,population control,dystopia","In a future where a failed climate change experiment has killed all life except for the survivors who boarded the Snowpiercer (a train that travels around the globe), a new class system emerges."
Som Pla Noi // ส้ม ปลา น้อย,No,,300000,,,,,
Sonic the Hedgehog (2020),No,,300000,,,"['Short', 'Action', 'Drama']","sonic the hedgehog,idw comics,adrenaline dubs,comic dub,annual","In this story, the Chaotix search for Charmy, but then run into trouble."
Sorry If I Call You Love // Perdona si te llamo amor,No,,300000,67.0,6.7,"['Action', 'Drama', 'Romance']",,"With a bullet lodged in his head that no doctor could remove, Walker&apos;s only got 6 months to live-so he packs up and leaves Canada to venture back to China and find his biological family."
Sound of the Desert: Season 1 // 風中奇緣: 第 1 季 // 风中奇缘: 第 1 季,No,,300000,103.0,6.6,"['Documentary', 'Music']","year in title,20th century,1960s,1970s,concert film",Vintage film footage from the hey-day of the London&apos;s rock and roll scene. Interviews with rock artists and London&apos;s hippies and flower children.
Space Chimps,No,,300000,12317.0,4.5,"['Animation', 'Adventure', 'Comedy']","slimehouse,shrekcore,simian fiction,space adventure,cg animation",Three chimps are sent into space to explore the possibility of alien life when an unmanned space shuttle crash lands on an uncharted planet.
Space Cobra: Season 1 // スペース コブラ: シーズン1,No,,300000,,,"['Comedy', 'Talk-Show']",,
Spanish Affair // 8 apellidos vascos,No,,300000,18248.0,6.5,"['Comedy', 'Romance']","wedding,charade,father daughter relationship,spain,falling in love",
Spanish Affair 2 // Ocho apellidos catalanes,No,,300000,18248.0,6.5,"['Comedy', 'Romance']","wedding,charade,father daughter relationship,spain,falling in love",
Spectros: Season 1,Yes,2020-02-20,300000,,,['Short'],,A look at the special effects on NCIS for the past 15 seasons.
Spookley the Square Pumpkin,No,,300000,492.0,4.8,"['Animation', 'Family']","halloween,spiderweb,reference to rudolph the red nosed reindeer,reference to the lost boys,pumpkin",
Spotlight: Season 5,No,,300000,,,"['Documentary', 'Short']",,
Spyder (2017),No,,300000,11073.0,6.3,"['Action', 'Crime', 'Thriller']","software,spy,criminality,psycho killer,fight",An intelligence officer attempts to save the city from a psychotic serial killer who kills people just to hear their loved ones cry.
Star Trek Into Darkness,No,,300000,493969.0,7.7,"['Action', 'Adventure', 'Sci-Fi']","sequel to a reboot,star trek,human female,adult daughter,tough girl","After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction."
Stars in the Sky: A Hunting Story,No,,300000,402.0,7.2,['Documentary'],,"STARS IN THE SKY: A Hunting Story is an examination of the lives of American hunters and their sometimes complicated relationship to our environment, presented as an honest exploration of the controversies, emotions, and tradition..."
Starting Over Again (2014),Yes,,300000,605.0,6.9,"['Drama', 'Romance']","three word title,title based on song,architect,restaurant,title directed by female",
Stay Tuned!: Season 1 // チャンネルはそのまま!: シーズン1,Yes,,300000,,,['Comedy'],,
Steig. Nicht. Aus!,No,,300000,1849.0,5.8,"['Action', 'Crime', 'Drama']","family man,extortion,car bomb,bomb threat,constructor","A loving father and husband is exorted by an unknown guy and he is about to lose his life, his money and his family."
Stereo (2014),No,,300000,5132.0,6.5,"['Crime', 'Thriller']","female rear nudity,female topless nudity,cleavage,downward spiral,amnesia","The appearance of a mysterious, hooded man evokes Erik&apos;s sinister past."
Stolen (2012),No,,300000,,,,,
Stolen face: Season 1 // 連続ドラマW 盗まれた顔 ～ミアタリ捜査班～: シーズン1,No,,300000,104.0,6.3,"['Documentary', 'Short', 'History']","1920s,presidential campaign","A look at various famous figures in the 1920s, including political figures, entertainers, writers, adventurers and inventors, beginning with the 1920 presidential campaign and including various newsmakers."
Stolen Identity // スマホを落としただけなのに,No,,300000,627.0,5.4,"['Mystery', 'Thriller']","title same as book,seven word title,no opening credits,taxi,texting","After Asami&apos;s boyfriend lost his cellphone, she begins to receive unknown credit card payment notification, her social media information is leaked, and she is drawn into an unexpected turmoil. At the same time young women bodies a..."
Stomp the Yard,No,,300000,,,,,
Stretch Armstrong: The Breakout,Yes,2018-03-13,300000,348.0,6.2,"['Animation', 'Short', 'Action']","heroism,superhero,male protagonist,white male lead in a diverse cast,superhero action","An action-comedy series based on Hasbro&apos;s stretchy, heroic toy."
Stripes,No,,300000,78656.0,6.8,"['Comedy', 'War']","u.s. soldier,u.s. army,misfit,incompetence,female frontal nudity",
Stromberg - Der Film,No,,300000,8231.0,7.3,['Comedy'],"bus ride,classical music,husband wife relationship,losing a job,brothel",The movie spin-off of the TV series centered around the incompetent boss of a German insurance office.
Struggle: The Life and Lost Art of Szukalski,Yes,2018-12-21,300000,4572.0,7.9,"['Documentary', 'Biography']","artist,sculptor,sculpting,art,fine arts","This documentary chronicles the life of Polish-American artist Stanislav Szukalski (1893-1987) from his early years in Chicago, to his time in Poland and Los Angeles, and his artistic and political contributions to the world."
Suburra,No,,300000,21477.0,7.4,"['Action', 'Crime', 'Drama']","female frontal nudity,female full frontal nudity,rome italy,escort,drug overdose",
Sue Perkins: Perfectly Legal: Season 1,Yes,2022-10-13,300000,266.0,6.8,['Documentary'],"tv mini series,adventurous,social documentary,countries,experiencing","Sue Perkins confronts middle age by experiencing Latin American countries in adventurous, shockingly legal and sometimes dangerous ways."
Sumikko Gurashi the Movie // 映画 すみっコぐらし とびだす絵本とひみつのコ,No,,300000,211.0,6.8,"['Animation', 'Adventure', 'Family']",friend,"Sumikko and friends discover a pop-out picture book in the basement of Cafe Sumikko, their favorite coffee shop. As they look at the book, the pop-ups suddenly start moving and Sumikko and friends get sucked into the book."
"Sun, Hay and a Few Slaps // Slunce, seno a pár facek",No,,300000,,,['Action'],"wong fei hung character,martial arts,character name in title",
Sune på bilsemester,No,,300000,1355.0,3.8,"['Comedy', 'Family']","overalls,last will and testament,confession booth,village,church","Sune and his family discovers an old painting that could be worth a fortune. There&apos;s only one problem, it lacks a signature. Follow the Anderssons in a wacky roadtrip through Europe, filled with crazy fun."
Super Monsters and the Wish Star,Yes,2018-12-07,300000,47.0,5.4,"['Animation', 'Short', 'Comedy']",,
Super Monsters Save Halloween,Yes,2018-10-05,300000,,,,,
Super Monsters: Santa’s Super Monster Helpers,Yes,2020-12-08,300000,47.0,5.4,"['Animation', 'Short', 'Comedy']",,
Super Wings: Season 6,No,,300000,,,,,
Sweet Revenge: Season 1 // 복수노트: 시즌 1,No,,300000,27.0,8.8,"['Family', 'History', 'Sport']","year in title,2000s,number in title",A look at the 2001 Seattle Mariners who tied Major League Baseballs modern day record for most wins in a season with 116.
Swingers // Свінгери,No,,300000,87033.0,7.2,"['Comedy', 'Drama']","friendship between men,aspiring actor,womanizer,long take,single man",
Taarak Mehta Kka Chhota Chashmah: Season 1,No,,300000,90.0,6.7,"['Animation', 'Comedy']",family relationships,The residents of Gokuldham Society encounter several adventures and misadventures as they navigate the ups and downs of life and overcome their struggles together.
Taco Chronicles: Volume 1 // Las crónicas del taco: Volumen 1,Yes,2019-07-12,300000,18.0,6.8,['Horror'],"astral projection,vampire,psychotronic film,vampire vs vampire,slayer",Raven Cross gets a crash course in the supernatural when she discovers that she is a vampire slayer and member of a coven of light workers tasked to protect the veil.
Taj Mahal 1989: Season 1 // ताज महल 1989: सीज़न 1,Yes,2020-02-14,300000,,,['Sport'],,A look at Chelsea Season 1989/90.
Take Me (2017),Yes,,300000,6482.0,6.1,"['Comedy', 'Crime', 'Mystery']","male tied up,fake kidnapping,tape over mouth,abduction,car trunk",Ray is a fledgling entrepreneur who specializes in high-end simulated abductions. He jumps at the chance when a mysterious client contracts him for a weekend kidnapping with a handsome payday at the end. But the job isn&apos;t all that...
"Take the Ball, Pass the Ball",No,,300000,3439.0,7.9,"['Documentary', 'Sport']","football,barcelona fc,reference to pep guardiola,soccer,soccer sport","Take the Ball, Pass the Ball is the definitive story of the greatest football team ever assembled. For four explosive years Pep Guardiola&apos;s Barça produced the greatest football in history, seducing fans around the world."
Takizawa Kabuki ZERO 2020 The Movie // 滝沢歌舞伎 ZERO 2020 The Movie,Yes,,300000,,,,,
Tales by Light: Season 1,Yes,2016-11-10,300000,,,"['Documentary', 'Short', 'Horror']","reference to walter hill,reference to joel silver,reference to richard donner,reference to robert zemeckis",This documentary is included on the Tales from the Crypt: The Complete First Season One DVD.
Talladega Nights: The Ballad of Ricky Bobby,No,,300000,196141.0,6.6,"['Comedy', 'Sport']","motorsports sport,motor sports,race car driver,automobile racing,winner takes all","Number one NASCAR driver Ricky Bobby stays atop the heap thanks to a pact with his best friend and teammate, Cal Naughton, Jr. But when a French Formula One driver, makes his way up the ladder, Ricky Bobby&apos;s talent and devotion ar..."
Tangle: Season 1,No,,300000,8.0,7.0,"['Documentary', 'Short']",,
Tannbach - Schicksal eines Dorfes: Season 1,No,,300000,1296.0,7.5,"['Drama', 'History']","east germany,timeframe 1940s,timeframe 1950s,year 1961,german village",A story of one village in Germany at the end of WW2.
Tannbach - Schicksal eines Dorfes: Season 2,No,,300000,1296.0,7.5,"['Drama', 'History']","east germany,timeframe 1940s,timeframe 1950s,year 1961,german village",A story of one village in Germany at the end of WW2.
Taxi No. 9211,No,,300000,10522.0,7.3,"['Comedy', 'Drama', 'Thriller']","dark comedy,money,will,key,taxi",A cabbie (Patekar) and businessman (Abraham) both in need of big money partake in a two-hour adventure together.
Tayo's Singalong Show: Season 1 // 타요의 씽씽극장: 시즌1,No,,300000,,,"['Documentary', 'Short']",,
Tayo's Singalong Show: Season 2 // 타요의 씽씽극장: 시즌2,No,,300000,91.0,6.2,['Horror'],,"Welcome back to Porterville. Librarian by day, homicidal killer by night, Chainsaw Sally faces a new nemesis, Angel Eyes who has come to town to take credit for all of Sally&apos;s good work."
Te presento a Laura,No,,300000,805.0,5.8,"['Action', 'Comedy', 'Family']",guilt,A young lady who goes by multiple names pursues ways of relieving the guilt of her dark past.
Teasing Master Takagi-san: Season 3 // からかい上手の高木さん: シーズン3,No,,300000,543.0,7.9,"['Animation', 'Comedy', 'Romance']",anime animation,"Takagi and Nishikata are in their final year of middle school, and have both anxiety and hope for the future. During the summer of their final year, on the day before summer vacation starts, the two find a kitten that they name Ha..."
Teen Mom 2: Season 3,No,,300000,,,"['Documentary', 'Short']",,
Teenage Mutant Ninja Turtles (2012): Season 3,No,,300000,,,"['Animation', 'Comedy']","based on tv series,fan film",
Teenage Parents: Season 1 // 어른들은 모르는 고딩엄빠: 시즌1,No,,300000,,,,,
Terim: Season 1,Yes,2022-09-15,300000,121.0,4.6,"['Drama', 'Thriller']","family relationships,woman",
Tha Rae United // ท่าแร่ ยูไนเต็ด,No,,300000,,,['Documentary'],,
Thambi (2019),No,,300000,2599.0,6.8,"['Action', 'Thriller']",brother,
The 355,No,,300000,36047.0,5.6,"['Action', 'Thriller']","semiautomatic pistol,glock,pistol,handgun,girl spy","When a top-secret weapon falls into mercenary hands, a wild-card C.I.A. agent joins forces with three international agents on a mission to retrieve it, while staying a step ahead of a mysterious woman who&apos;s tracking their every move."
The Accidental Detective // 탐정 : 더 비기닝,No,,300000,1342.0,6.7,"['Action', 'Comedy', 'Crime']",murder,A true-crime enthusiast and a washed up cop facing demotion launch a joint murder investigation to help a mutual friend who is wrongfully charged with murder.
The Admiral: Roaring Currents // 명량,No,,300000,12825.0,7.1,"['Action', 'Drama', 'History']","korean history,korea,turtle ship,katana,naval battle",Admiral Yi Sun-sin faces a tough challenge when he is forced to defend his nation with just 13 battleships against 300 Japanese enemy ships in the Battle of Myeongryang.
The Adventurer: The Curse of the Midas Box,No,,300000,7123.0,5.4,"['Adventure', 'Family', 'Fantasy']","19th century,based on novel,year 1885,brig sailing ship,abduction",Ancient mysteries. Powerful evil. And a fearless hero&apos;s quest through a fantastical realm of steam-powered wonders and sinister magic...
The Adventures of Elmo in Grouchland,No,,300000,3656.0,5.8,"['Adventure', 'Comedy', 'Family']","no opening credits,slimehouse,six word title,elmo character,friend",
The Antique Shop // ร้านของเก่า,No,,300000,128.0,4.2,['Horror'],,
The Art of Loving // Sztuka kochania. Historia Michaliny Wisłockiej,Yes,,300000,,,"['Short', 'Drama']",,"In the loneliness of an art studio, Hazel finds herself trapped in a dangerous relationship with an older man, compromising her future and own life. With no more witnesses than the paintings around her, she will have to find a way..."
The Battle: Roar to Victory // 봉오동 전투,No,,300000,873.0,6.4,"['Action', 'Drama', 'History']","battle,1920s,imperial japan,korea,village","Over a 4 day period, a fierce battle takes place between Korean independence militias and imperialist Japanese forces in Manchuria, China. The militia includes a master swordsman and an expert marksman."
The Beautiful Lie: Season 1,No,,300000,,,['Drama'],"infidelity,fake marriage","After a brief courtship, Louise Joyce is married to her employer, architect Mortimer Grierson, who soon tires of her and begins to see other women. One night, he comes home drunk and informs Louise that the marriage was a fraud, a..."
The Berlin File // 베를린,No,,300000,7559.0,6.6,"['Action', 'Thriller']","espionage,split screen,die hard scenario,place name in title,death of pregnant woman","Jong-seong, a North Korean ghost agent, interrupts an illegal arms sale in Berlin. A notorious North Korean agent tests the loyalties of everyone involved as Jong-Seong prepares to make the ultimate sacrifice."
The Best Years // Gli anni più belli,No,,300000,,,,,
The Black Leather Notebook: Black Leather Notebook // 松本清張 黒革の手帖,No,,300000,230.0,5.6,"['Comedy', 'Drama', 'Thriller']","italy,exploitation,leather body suit,black leather,motorcycle",Two racy women decide to chuck their mundane lives and go on a wild adventure.
The Blair Witch Project,No,,300000,,,,,
The Blood of Wolves // 孤狼の血,No,,300000,1604.0,6.9,"['Crime', 'Drama']","yakuza,police,japanese police,hiroshima japan,shooting","Hiroshima Police detective Ogami Shogo and his partner Hioka Shuichi are investigating the disappearance of a company&apos;s employees amidst an escalating yakuza turf war in 1988. Blood, shooting and death is everywhere. At the same t..."
The Borgias (2011): Season 1,No,,300000,11869.0,8.4,['Short'],,
The Brats // Les gamins,No,,300000,203.0,6.3,['Drama'],"female nudity,female frontal nudity,female full frontal nudity,female rear nudity,reference to pubic hair","This simple tale provides an open look at questions of everyday intolerance, love, and family. Marek and Monika Sír (Ivan Trojan and Petra Spalková) leave Prague for the country. Their goal is to find a better environment for thei..."
The Breadwinner,No,,300000,27736.0,7.7,"['Animation', 'Drama', 'Family']","gender disguise,afghanistan,taliban,religious intolerance,prison","In 2001, Afghanistan is under the control of the Taliban. When her father is captured, a determined young girl disguises herself as a boy in order to provide for her family."
The Bridge Curse // 女鬼橋 // 女鬼桥,Yes,,300000,11663.0,5.6,"['Adventure', 'Comedy', 'Family']","halloween,teenager,town,young,father","A teenage girl, who accidentally releases an ancient and mischievous spirit on Halloween which causes decorations to come alive and wreak havoc, must team up with the last person she&apos;d want to in order to save their town - her fat..."
The Brigade // Les hommes du feu,No,,300000,6136.0,6.7,"['Action', 'Drama', 'War']","canadian army,commando,commando mission,italian campaign,world war two",
The Bromley Boys,No,,300000,4625.0,6.1,['Comedy'],"secret,young,football,based on novel","A young teenager, a devoted fan of the worst football team in Britain, discovers a secret that could change the club forever."
The Campaign (2012),No,,300000,135907.0,6.1,['Comedy'],"slapstick comedy,congressman,north carolina,campaigning,u.s. congressman",An incumbent Representative embroiled in personal scandal faces a no-holds-barred challenge from a naive newcomer funded by two unscrupulous billionaire lobbyist brothers.
The Captive,No,,300000,35404.0,5.9,"['Crime', 'Drama', 'Mystery']","disappearance,diner,drugged woman,alternating time lines,internet chatroom","Eight years after the disappearance of Cassandra, some disturbing incidents seem to indicate that she&apos;s still alive. Police, parents and Cassandra herself, will try to unravel the mystery of her disappearance."
The Capture: Season 1,No,,300000,65.0,8.9,['Short'],,"Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the..."
The Cinderella Addiction // 哀愁しんでれら,No,,300000,304.0,6.1,"['Crime', 'Drama', 'Mystery']","japanese woman,office lady,red dress,marriage proposal",Koharu holds down a public sector job and does it well. Then disaster strikes. Her family and home are stricken. She is personally affected when her man lusts after other women including a co-worker of his. A white knight appears ...
The City of Violence // 짝패,No,,300000,4720.0,6.6,"['Action', 'Crime', 'Thriller']","martial arts action,one man army,one against many,south korea,teenage prostitute","After their childhood friend is murdered, a two-man martial arts army beats a path to the perp."
The Comedy Lineup: Part 2,Yes,2018-08-31,300000,360793.0,6.5,"['Action', 'Adventure', 'Sci-Fi']","dystopia,rebellion,revolution,brainwashing,execution",
THE CONFIDENCE MAN JP－The Movie- // コンフィデンスマンJP ロマンス編,No,,300000,,,,,
The Conman // 賭俠 1999 // 赌侠 1999,No,,300000,722.0,6.0,"['Action', 'Comedy', 'Drama']","con man,gambler",
The Coroner (2019): Season 4,No,,300000,,,['Sport'],,
The Country Cowboy // Il ragazzo di campagna,No,,300000,8.0,9.9,"['Documentary', 'Short']",,"This is a documentary about Pete Boddis a 78 year old country and western singer from Stourbridge West Midlands. A genuine unrecognised songwriting talent and a legend in the local area. This is a film about persistence, talent an..."
The Degenerates: Season 1,Yes,2018-10-30,300000,65.0,8.9,['Short'],,"Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the..."
The Degenerates: Season 2,Yes,2019-12-31,300000,8165.0,8.7,"['Drama', 'Horror', 'Thriller']","single player,xbox 360,microsoft windows,playstation 3,graphic adventure","Left to fend for herself, Clementine has been forced to learn how to survive in a world gone mad. Many months have passed and she is in search of safety."
The Divine Move // 신의 한 수,No,,300000,2476.0,6.6,"['Action', 'Crime']",brother,
The Doorman (2020),No,,300000,7895.0,4.7,"['Action', 'Drama', 'Thriller']","bucharest romania,vomit,pistol,machine gun,ak 47","A woman returns from combat and befriends a family in NYC. A gang of thieves plot to take the family&apos;s valuables, and she is all that stands between them and their lives."
The Duke (2021),No,,300000,446.0,4.8,"['Comedy', 'Drama']","architect,mausoleum,epidemic,saint francis of assisi,malta",
The Entity // Kuwaresma,No,,300000,17959.0,6.7,"['Drama', 'Horror']","based on novel,rape,female full frontal nudity,female frontal nudity,parapsychologist",
The Eternal Feminine // Los adioses,No,,300000,886.0,7.0,['Drama'],"female nudity,female rear nudity,female full frontal nudity,female frontal nudity,f rated","Rosario Castellanos, a shy university student, becomes a voice for the feminist movement in 1950s Mexico."
The Eternal Zero // 永遠の0,No,,300000,2745.0,7.3,"['Action', 'Drama', 'Mystery']","fighter pilot,japanese airforce,1940s,platoon,old man",
The Exorcism Of Karen Walker,No,,300000,711.0,3.4,['Horror'],couple,A couple discover Kirlian Photography apparatus in their new house. Intrigued by the concept of photographing peoples&apos; Auras they unwittingly release an ancient evil. Only the local psychic can help and she knows far more than she...
The Exorcist 3,No,,300000,37900.0,6.5,"['Drama', 'Horror', 'Mystery']","serial killer,psychopathic killer,priest,church,demon",
The Face Reader // 관상,No,,300000,2745.0,6.8,['Drama'],"korea,joseon era,1450s,15th century,pseudo science","About Nae-kyung who is able to assess the personality, mental state and habits of a person by looking at his face. Because of his abilities, he gets involved in a power struggle between Prince Sooyang and Kim Jong-Seo."
The Fog (2005),No,,300000,38847.0,3.7,"['Horror', 'Mystery']","island,fog,ghost,leper,ship on fire",
The Frankenstein Chronicles: Season 2,No,,300000,,,,,
The Fresh Prince of Bel-Air: Season 2,No,,300000,142625.0,7.9,['Comedy'],"sitcom,servant,famous opening theme,englishman,bel air california","A streetwise, poor young man from Philadelphia is sent by his mother to live with his aunt, uncle and cousins in their Bel-Air mansion."
The Fresh Prince of Bel-Air: Season 3,No,,300000,142625.0,7.9,['Comedy'],"sitcom,servant,famous opening theme,englishman,bel air california","A streetwise, poor young man from Philadelphia is sent by his mother to live with his aunt, uncle and cousins in their Bel-Air mansion."
The Fresh Prince of Bel-Air: Season 4,No,,300000,142625.0,7.9,['Comedy'],"sitcom,servant,famous opening theme,englishman,bel air california","A streetwise, poor young man from Philadelphia is sent by his mother to live with his aunt, uncle and cousins in their Bel-Air mansion."
The Frozen Ground,No,,300000,66327.0,6.4,"['Biography', 'Crime', 'Drama']","based on true story,serial killer,man wears eyeglasses,strip club,homicide detective",An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.
The Future Diary: Season 2 // 未来日記: シーズン2,No,2022-05-17,300000,237.0,9.3,"['Documentary', 'Short']",,
The Genius Prince's Guide to Raising a Nation Out of Debt: Season 1 // 天才王子の赤字国家再生術: シーズン1,No,,300000,991.0,7.1,"['Animation', 'Comedy', 'Fantasy']","mature animation,for grown ups animation,anime animation","Once upon a time in a far away land there lived a prince, a genius prince. The genius prince fought alongside his people and led them to a great many triumphs. However, truth be told, he just wants to let everything go and live in..."
The German Doctor // Wakolda,No,,300000,7696.0,6.7,"['Drama', 'History', 'Thriller']","mengele,doctor,nazi war criminal,human experiment,wanted man",
The Ghost and the Tout Too,No,,300000,45.0,6.7,"['Comedy', 'Fantasy']","able to hear the dead,able to see the dead,ghost,coma,woman",
