Title,Available Globally?,Release Date,Hours Viewed,Number of Ratings,Rating,Genre,Key Words,Description
A Family Reunion Christmas,Yes,2019-12-09,600000,300.0,5.1,"['Comedy', 'Drama', 'Music']","christmas,four word title,made for television,television movie,christmas in title",A famous pop star hires an event designer to plan a large family reunion.
A Hard Day // 끝까지 간다,No,,600000,,,,,
A Journal for Jordan,No,,600000,2697.0,5.9,"['Drama', 'Romance', 'War']","love,city,life,journal,friendship","1st Sgt. Charles Monroe King, before he is killed in action in Baghdad, authors a journal for his son intended to tell him how to live a decent life despite growing up without a father."
A Lion in the House: Limited Series,Yes,,600000,382.0,8.7,['Documentary'],cancer,
A Perfect Enemy,No,,600000,3528.0,5.5,"['Drama', 'Thriller']","trip,psychological thriller,psycho thriller,missed flight,architect",
A Trash Truck Christmas,Yes,2020-12-11,600000,,,"['Short', 'Comedy']",,A gang of rabble-rousers tries to track down their stolen Christmas presents in 1980s&apos; suburbia.
A.R.O.G.,No,,600000,44545.0,7.3,"['Comedy', 'Fantasy', 'Sci-Fi']","dinosaur,monkey,football,alien,fenerbahce",Commander Logar fools Arif and sends him 1.000.000 years back in the time. He must civilize people from past to reach today.
Abstract: The Art of Design: Season 1,Yes,2017-02-10,600000,,,,,
ADAM SANDLER 100% FRESH,Yes,2018-10-23,600000,5686.0,7.5,"['Comedy', 'Music']","tv special,stand up comedy,stand up,stand up comedian,stand up comedy special","Adam Sandler takes his comical musical musings back out on the road, from comedy clubs to concert halls to one very unsuspecting subway station."
Adrift (2018),No,,600000,60654.0,6.6,"['Action', 'Adventure', 'Biography']","storm,hurricane,damaged boat,sailboat,pacific ocean",
Afwaah // अफ़वाह,No,,600000,3357.0,5.6,"['Drama', 'Thriller']",rumor,An advertising professional and a political heiress whose lives are upended by a viral social media rumour.
Alfie Atkins: Season 1 // Alfons Åberg: Season 1,No,,600000,,,,,
Ali Wong: Hard Knock Wife,Yes,2018-05-13,600000,5438.0,7.3,['Comedy'],"stand up comedy,pregnancy,motherhood,mother,female comedian",Comedian Ali Wong performs her live stand-up set at Toronto&apos;s Winter Garden Theatre.
Angry Birds: Summer Madness: Season 3,Yes,2022-08-25,600000,950.0,5.9,"['Animation', 'Short', 'Action']","based on mobile game,angry birds,bird,pig,2d animation",
Animal Park: Season 13,No,,600000,114.0,6.1,"['Animation', 'Comedy', 'Short']","wildlife,bear,disguise,national park,camping","As a narrator describes the scene, we watch the whole Katzenjammer clan camping in the park of the title, a composite of several national parks in the western USA. There are several spot gags, including Mama taking a picture of a ..."
Anime Supremacy! // ハケンアニメ!,No,,600000,322.0,6.7,['Drama'],"reference to anime,studio,industry,work,job",A newcomer to the anime industry works and competes to create the best and most popular anime.
Annaatthe,No,,600000,10534.0,4.0,"['Action', 'Comedy', 'Drama']","brother sister relationship,husband,brother,young","Kaaliyan has a sister who marries a young man without the permission from Kaaliyan and moves to Kolkata with her husband , where she faces unknown threats. Soon her brother Kaaliyan comes to the rescue."
Ante Sundaraniki (Tamil),No,,600000,8049.0,7.6,"['Comedy', 'Romance']","love,feel good romance,girl","A Hindu Brahmin falls for a Christian girl and they both lie to their parents, only for their lies to be revealed."
Argo (2012),No,,600000,632784.0,7.7,"['Biography', 'Drama', 'Thriller']","hostage,based on true story,iran,1970s,u.s. embassy","Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979."
Art of the Devil Series // ลองของ ซีรีส์,No,,600000,36633.0,7.5,"['Comedy', 'Drama', 'Romance']","race car driver,dog,car race,narration,dog&apos;s eye view","Through his bond with his owner, aspiring Formula One race car driver Denny, golden retriever Enzo learns that the techniques needed on the racetrack can also be used to successfully navigate the journey of life."
Ataru: the First Love & the Last Kill // 劇場版 ATARU -THE FIRST LOVE & THE LAST KILL-,No,,600000,113.0,5.6,['Drama'],police,"An autistic savant who works for the police is suspected of committing crimes. However, he believes the culprit is an old friend with the same mental disorder."
Atlantics,No,2019-11-29,600000,10306.0,6.7,"['Drama', 'Fantasy', 'Mystery']","female protagonist,dakar,ocean,beach,nightclub","In a popular suburb of Dakar, workers on the construction site of a futuristic tower, without pay for months, decide to leave the country by the ocean for a better future. Among them is Souleiman, the lover of Ada, promised to ano..."
Babies: Part 1,Yes,2020-02-21,600000,,,['Comedy'],,"Kristen is at the hospital on the labor and delivery floor, visiting moms and their fresh little newbies. She &apos;mom-splains&apos; a few pro tips, plays doctor during a birth simulation, and visits two new mamas in labor."
Backdraft,No,,600000,86389.0,6.7,"['Action', 'Drama', 'Mystery']","firefighter,fire,arson,death of brother,brother brother relationship","Two Chicago firefighter brothers, who don&apos;t get along, have to work together while a dangerous arsonist is on the loose."
Bakugan: Battle Planet,No,,600000,283.0,4.5,"['Animation', 'Action', 'Adventure']","based on card game,bakugan,pet monster,card battle,card game",Bakugan Battle Planet follows the adventures of Dan Kouzo and his best friends: the first kids on Earth to bond with the mysterious creatures known as Bakugan!
BANGER.,No,,600000,387.0,6.7,['Drama'],"central europe,coming of age,rap music fan,listening to rap music,listening to music","Alex has the best cocaine in Prague, but he decides to stop dealing. Although selling drugs lets him pay for luxury clothing, he yearns for fame and success as a rapper. In fact, he is given the chance to record a hit with an esta..."
Bangkok Love Stories: Plead: Season 1 // Bangkok รัก Stories ตอน เรื่องที่ขอจากฟ้า: ซีซั่น 1,No,2019-07-02,600000,71.0,7.4,['Drama'],,
Baraki: Season 1,No,,600000,65.0,9.0,['Short'],,
Barry,Yes,2016-12-16,600000,179289.0,8.1,"['Adventure', 'Drama', 'War']","18th century,gambler,stepfather stepson conflict,voice over narration,social climber",
Batman Ninja // ニンジャバットマン,No,,600000,21666.0,5.6,"['Animation', 'Action', 'Sci-Fi']","based on comic book,dc comics,feudal japan,superhero,supervillain","Batman, along with a number of his allies and adversaries, finds himself transplanted from modern Gotham City to feudal Japan."
Batman: The Animated Series: Season 1,No,,600000,,,,,
Be Reborn // 重生之門 // 重生之门,No,,600000,138752.0,6.3,"['Action', 'Adventure', 'Comedy']","macau,snow adventure,tibet,london england,hong kong",Johnny English goes up against international assassins hunting down Chinese Premier Xiang Ping.
Bedrag: Sæson 1,No,,600000,,,['Talk-Show'],,
Beethoven's Big Break,No,,600000,2322.0,4.5,"['Comedy', 'Family']","human dog relationship,girl and her dog,boy and his dog,owner dog relationship,human animal relationship",
Belle // 竜とそばかすの姫,No,,600000,16142.0,7.1,"['Animation', 'Adventure', 'Drama']","singing,social media,virtual world,mythical creature in title,girl",
Benvenuti al sud,No,,600000,10117.0,6.6,['Comedy'],"remake,remake of european film,remake of french film,italian remake,italian remake of french film",
"Berlin, Berlin: Staffel 1",No,,600000,708.0,5.6,"['Comedy', 'Crime', 'Drama']","gay neo nazi,gay friend,female rear nudity,gay sex,gay",
Bibi & Tina: Tohuwabohu Total,No,,600000,,,,,
Bibi Blocksberg: Season 5,No,,600000,982.0,5.3,"['Comedy', 'Family', 'Fantasy']","character name as title,bibi blocksberg character,two word title,broomstick,flying broomstick",
Bicycling Mellow Love: Season 1 // 自転車屋さんの高橋くん ディレクターズカット版: シーズン1,No,,600000,22.0,8.5,['Short'],,
Big Fish & Begonia // 大魚海棠 // 大鱼海棠,No,2018-08-17,600000,454272.0,8.0,"['Adventure', 'Drama', 'Fantasy']","father son relationship,storytelling,father son estrangement,fish,death of father",
Bigman // Strijder,No,,600000,8.0,6.2,['Drama'],military,"A corrupt government minister in an African country goes on the run in the aftermath of a military coup d&apos;etat. He relies on a poor, struggling taxi driver to help him escape. Will he make it? How does this affect the taxi driver ..."
Bill & Ted Face the Music,No,,600000,3086.0,6.5,"['Comedy', 'Family', 'History']","king,queen,shakespearean quote,character name as title,william shakespeare character",What really happened during Shakespeare&apos;s &apos;Lost Years&apos;? Hopeless lute-player Bill Shakespeare leaves his home to follow his dream.
Black Butler II // 黒執事 II,No,,600000,1849.0,6.1,"['Action', 'Adventure', 'Crime']","live action remake of anime,based on manga,demon,gothic horror,human trafficking",
Black Christmas (2019),No,,600000,18364.0,3.5,"['Horror', 'Mystery', 'Thriller']","christmas horror,slasher,misogyny,stalker,victim fights back",A group of female students is stalked by a stranger during their Christmas break. That is until the young sorority pledges discover that the killer is part of an underground college conspiracy.
Blanca: Season 1,No,,600000,,,"['Animation', 'Family']",,"Get ready for an incredible singing adventure story, it&apos;s Mother&apos;s Day Dance Season 1. It&apos;s Mother&apos;s Day and all the inhabitants of Sunnyville are ready to celebrate with a song and a dance."
Bleach (2004): The New Captain Shusuke Amagai,No,,600000,184.0,6.7,"['Animation', 'Action', 'Adventure']",,"A new captain joins Squad Three, taking the place of the rebel Gin Ichimaru. His name is Shusuke Amagai. Shusuke is an unknown captain who was away on a long-term assignment and has only recently returned to the Seireitei."
Blood Brother (2018),No,,600000,1109.0,4.5,"['Action', 'Crime', 'Drama']","f word,new orleans louisiana,two word title","The lives of two best friends take different paths when Jake goes to prison to protect his friends, and Chris turns things around to become a police officer. Released after 15 years, Jake seeks revenge against his friends."
BoBoiBoy: Season 2,No,,600000,,,,,
Boomika (Hindi),No,,600000,,,,,
Bottersnikes & Gumbles: Season 1,No,2016-08-19,600000,52.0,5.4,"['Animation', 'Adventure', 'Comedy']",,"In a far away forgotten valley, heaped with long abandoned junk, a timeless battle rages between good and evil - and also between squashy and scaly, happy and grumpy, clever and wily, handsome and plain old ugly. This is the land ..."
"Broken Idol: The Undoing of Diomedes Díaz // Diomedes: el ídolo, el misterio y la tragedia",Yes,2022-03-30,600000,225.0,6.3,"['Documentary', 'Crime']",,"Chronicles Diomedes Díaz&apos;s rise as one of Colombia&apos;s most iconic singers, and his downfall after being accused of killing a fan."
Brothers // ब्रदर्स,No,,600000,142000.0,7.1,"['Drama', 'Thriller', 'War']","presumed dead,afghanistan,marine,war trauma,grief","While on tour in Afghanistan, Sam&apos;s copter is shot down and he is presumed dead. Back home, it is his screw-up brother who looks after the family. Sam does return, but with a lot of excess baggage."
Brüno,No,,600000,152807.0,5.9,['Comedy'],"mockumentary,straight actor gay character,gay,fame,austrian","Flamboyant, gay Austrian Brüno looks for new fame in America."
Busco novio para mi mujer,No,,600000,513.0,5.8,"['Comedy', 'Romance']","remake,remake of argentinian film,five word title,husband wife relationship,sex comedy",
Buurman & Buurman: Season 2 "Entertain Us",No,,600000,53.0,7.5,"['Documentary', 'Short']",,"How can you understand a violent past? Somali-born Abdi is furniture designer and support worker. He reenacts his life, marked by war and criminality, with the help of his neighbor and filmmaker Douwe. By means of playful reconstr..."
Buurman & Buurman: Season 3 "Winter Fun",No,,600000,53.0,7.5,"['Documentary', 'Short']",,"How can you understand a violent past? Somali-born Abdi is furniture designer and support worker. He reenacts his life, marked by war and criminality, with the help of his neighbor and filmmaker Douwe. By means of playful reconstr..."
Bygones Be Bygones // Olanlar Oldu,No,,600000,4439.0,6.2,['Comedy'],"actress,hostel,octopus,tourist,sandals","Zafer, a sailor living with his mother Döndü in a coastal village in Izmir, has just broke up with his girlfriend Mehtap whose father is also a sailor. While Döndü and her friend, Fahriye try to help Zafer to marry someone and hav..."
Cado dalle Nubi,No,,600000,5871.0,6.4,['Comedy'],"career,singer",
CAROLE & TUESDAY: Part 1 // キャロル＆チューズデイ: パート1,No,2019-04-09,600000,263.0,5.4,"['Drama', 'Thriller']","character name as title,two word title,woman slaps a woman,physician,ear piercing",A physician works for a company that harasses its employees. The physician tries to change this situation.
Catwoman (2004),No,,600000,,,,,
Cautious Hero: The Hero Is Overpowered but Overly Cautious: Season 1 // 慎重勇者～この勇者が俺TUEEEくせに慎重すぎる～: シーズン1,No,,600000,3387.0,7.3,"['Animation', 'Action', 'Adventure']","isekai,anime animation","The goddess Rista summons a hero to help her in her hard mode video game world. The hero, Seiya, is exceptional in every way, but is incredibly cautious."
Celebrity Gogglebox: Season 1,No,,600000,550.0,6.6,['Reality-TV'],non fiction,Celebrity Gogglebox is a spin off series of the successful Channel 4 series Gogglebox.
Cellular,No,,600000,104443.0,6.5,"['Action', 'Crime', 'Thriller']","cell phone,telephone terror,police,violence,home invasion","A young man receives an emergency phone call on his cell phone from an older woman. The catch? The woman claims to have been kidnapped, and the kidnappers have targeted her husband and child next."
Chappelle's Home Team - Earthquake: Legendary,Yes,2022-02-28,600000,755.0,7.0,['Comedy'],"tv special,stand up comedy,stand up comedy special","It follows comedian Earthquake as he shakes up the stage and delivers wave after wave while diving into health as wealth, prostate exams and disciplining kids."
Charité: Season 1,No,,600000,,,['Short'],,
Charlie's Colorforms City: The Lost Valentines Musical,Yes,2021-11-30,600000,,,,,
Che bella giornata,No,,600000,2427.0,5.6,"['Comedy', 'Drama', 'Romance']","sex,vomiting in a toilet,cricket the sport,drinking from a bottle,1930s","A young woman frets upstairs in her family&apos;s country manor on her wedding day, fearful she&apos;s about to marry the wrong man. Downstairs, her fiancé and her former lover grow increasingly anxious."
Chef's Table: Volume 2,Yes,2016-05-27,600000,,,,,
Chef's Table: Volume 5,Yes,2018-09-28,600000,,,,,
Chief Daddy 2 - Going for Broke,Yes,2022-01-01,600000,165.0,3.1,['Comedy'],family relationships,"The Beecroft family are ready to spend all of Chief Daddy&apos;s inheritance, but not if the CEO of his company has anything to do with it."
Children of Men,No,,600000,521721.0,7.9,"['Action', 'Drama', 'Sci-Fi']","long take,fertility,england,neo noir,british government",
City of God: 10 Years Later // Cidade de Deus: 10 Anos Depois,Yes,,600000,1460.0,6.4,['Documentary'],"brazilian cinema,brazilian filmmaking,brazilian culture,favela,poverty",A film documentary about the fate of the young actors of the award winning film City of God by Fernando Meirelles and Katia Lund. It shows how their lives unfolded after the film&apos;s worldwide success.
Claymore,No,,600000,,,['Action'],,
Cloud Atlas,No,,600000,371195.0,7.4,"['Drama', 'Mystery', 'Sci-Fi']","future,reincarnation,clone,nonlinear timeline,tribe",
Club América vs. Club América: Season 1 // América vs. América: Season 1,Yes,2022-08-31,600000,124.0,7.8,"['Documentary', 'Sport']","soccer,soccer sport","The history of the most winning club in the Mexican soccer league, and one of the most important in the continent."
Coach Snoop: Season 1,Yes,2018-02-02,600000,,,['Comedy'],,"What do Dracula, Frankenstein and a haunted couch have in common? They love to watch scary movies on Halloween."
Code Lyoko: Season 1,Yes,,600000,,,"['Documentary', 'Comedy']",,
Cold Feet // Kalte Füße,No,,600000,1238.0,6.2,['Comedy'],"prosthetic penis,penis,skiing,snow,male nudity",When Denis breaks into the Austrian winter cottage of rich business man Raimund he gets mistaken for the new nurse by Raimund&apos;s granddaughter Charlotte. In order not to get busted Denis decides to play along.
Come un gatto in tangenziale,No,,600000,1258.0,5.9,['Comedy'],,Follows the first film with Cortellesi now jailed (because of the awful twin step sisters who are the funniest element) calling on culture bureaucrat Albanese to have her jail time reduced and ending up in a Catholic shelter in Rome.
Countdown: Inspiration4 Mission to Space: Limited Series,Yes,2021-09-06,600000,2067.0,7.8,['Documentary'],"space station,galaxy,mission,exploration,trip",A trailblazing mission captured in near-real time as four crew members make history in the first all-civilian mission into orbit.
Country Ever After: Season 1,Yes,2020-11-06,600000,185.0,7.0,"['Music', 'Reality-TV']","country singer,hip hop dancer,husband wife relationship,country music,non fiction",Country singer Coffey Anderson and his hip-hop dancer wife Criscilla as they raise their children and navigate their opposite country vs. city perspectives of life and parenting.
Crash (2004),No,,600000,,,,,
Crayon Shin-chan the Movie: Adventure in Henderland // 映画クレヨンしんちゃん ヘンダーランドの大冒険,No,,600000,444.0,7.2,"['Animation', 'Action', 'Adventure']","delayed release,friendship,school,anime animation",When the five visit a private academy Kazama is attacked. He is left with reduced intelligence and strange bite marks. Now available on DVD and BluRay in Japan in the original Japanese audio.
Crayon Shin-chan the Movie: Burst Serving! Kung Fu Boys ~Ramen Rebellion~ // クレヨンしんちゃん 爆盛!カンフーボーイズ〜拉麺大乱〜,No,,600000,334.0,6.3,"['Animation', 'Action', 'Adventure']","drug dealer,dumpling,kung fu,martial arts,ramen","Shin-chan and the Kasukabe Defense Group are planning to perform an absolutely no-stunt Kung Fu challenge on the stage in Aiya Town, also known as the Chinatown of Kasukabe city."
Crayon Shin-chan the Movie: Crash! Rakuga-Kingdom and Almost Four Heroes // 映画クレヨンしんちゃん 激突! ラクガキングダムとほぼ四人の勇者,No,,600000,304.0,6.5,"['Animation', 'Action', 'Adventure']","delayed release,anime animation,world",The Scribble Kingdom in the sky which charges it&apos;s life energy with scribbling is endangered when the people in the world lessen their scribbling. The military is send in to enforce more scribbling.
Crayon Shin-chan the Movie: The Storm Called The Jungle // 映画クレヨンしんちゃん 嵐を呼ぶジャングル,No,,600000,121.0,5.2,"['Animation', 'Comedy']",anime animation,
Crayon Shin-chan the Movie: The Storm Called!: Me and the Space Princess // 映画クレヨンしんちゃん 嵐を呼ぶ! オラと宇宙のプリンセス,No,,600000,,,,,
Crazy Beautiful You,Yes,,600000,952.0,7.0,"['Comedy', 'Drama', 'Romance']","moment,broken,healing,province,manila",
Crazy Little Thing Called Love // สิ่งเล็กเล็กที่เรียกว่า...รัก,No,,600000,,,['Short'],,Karaoke version of the hit song &apos;Crazy Little Thing Called Love&apos; in the style of Queen. Video contains karaoke backing track with on-screen scrolling lyrics.
Creep 2,Yes,,600000,31461.0,6.4,"['Crime', 'Drama', 'Horror']","male frontal nudity,sequel,mask,hidden camera,hot tub",
Crime Stories: India Detectives: Limited Series,Yes,2021-09-22,600000,1148.0,7.1,"['Documentary', 'Crime', 'Mystery']","murder,criminal,detective,india,investigation",Follows major criminal investigations from the time the crime is reported until the suspect gets captured.
Criminal: France: Limited Series,Yes,2019-09-20,600000,,,,,
Cuba and the Cameraman,Yes,2017-11-24,600000,,,,,
Cuckoo: Season 2,No,2016-03-06,600000,,,"['Short', 'Drama']",,An essay by a 9-year-old boy reunited the estranged family members.
Cuckoo: Season 5,Yes,2019-04-19,600000,,,"['Short', 'Drama']",,An essay by a 9-year-old boy reunited the estranged family members.
Cut Bank,No,,600000,13558.0,6.1,"['Crime', 'Drama', 'Mystery']","murder,montana,videotape,witness to a murder,postman",
Cut Throat City,No,,600000,3091.0,4.9,"['Action', 'Crime', 'Drama']","heist,strip club,female nudity,female topless nudity,hurricane katrina","Set after Hurricane Katrina, four boyhood friends out of options reluctantly accept an offer to pull off a dangerous heist in the heart of New Orleans."
Cyber Hell: Exposing an Internet Horror // 사이버 지옥: n번방을 무너뜨려라,Yes,2022-05-18,600000,2057.0,6.6,"['Documentary', 'Crime']","true crime,crime documentary,operator,online predator,south korea","Anonymous and exploitative, a network of online chat rooms ran rampant with sex crimes. The hunt to take down its operators required guts and tenacity."
Dance & Sing with True: Songs,Yes,2018-05-18,600000,33416.0,7.0,"['Comedy', 'Horror']","vampire,vampire hunter,vampire slayer,castle,transylvania",
Danger Mouse: Season 2,No,2016-11-09,600000,,,['Short'],,
Dark Figure of Crime // 암수살인,No,,600000,2364.0,6.7,"['Crime', 'Drama']","serial killer,confession,murder,detective,prison",A criminal thriller about the fierce psychological confrontation between a detective and a killer who confessed to multiple murders.
Dark Shadows (2012),No,,600000,277410.0,6.2,"['Comedy', 'Fantasy', 'Horror']","vampire,blood,surrealism,cartoon on tv,year 1972","An imprisoned vampire, Barnabas Collins, is set free and returns to his ancestral home, where his dysfunctional descendants are in need of his protection."
Dating Around: Season 2,Yes,2020-06-12,600000,,,,,
Daughters of Destiny: Limited Series,Yes,2017-07-28,600000,70.0,5.4,"['Comedy', 'Drama']","lysistrata,15th century,5th century b.c.,italy,1950s","Three stories, following three very different women from history: Lysistrata, a dancer from ancient times; Joan of Arc, medieval warrior; and Elisabeth, an American war widow who goes on a pilgrimage to Italy."
Dear White People: Volume 3,Yes,2019-08-02,600000,26402.0,6.2,"['Comedy', 'Drama', 'Romance']","race relations,satire,ivy league university,controversy,election",
Deep in the Darkness,No,,600000,2806.0,4.6,"['Horror', 'Thriller']","secret,small town,creature feature,town with a dark secret",
Dharam Sankat Mein // धरम संकट में,No,,600000,2403.0,6.3,['Comedy'],muslim,"At the age of 55, a Hindu man discovers that he was born Muslim and adopted by a Hindu family."
Dinner at My Place,No,,600000,70.0,5.8,"['Comedy', 'Romance']",young,"Ready to pop the question to his girlfriend, a young man finds his plans for a romantic dinner interrupted when his overdramatic ex shows up uninvited."
Dino Girl Gauko: Season 1 // 恐竜少女ガウ子: シーズン1,Yes,2019-11-22,600000,395.0,7.0,"['Animation', 'Short', 'Drama']","new year&apos;s eve,city,orphan girl,lighting a match,trying to get warm",A dying girl dreams of a better place in the next life.
Do Your Worst,No,,600000,172.0,5.5,"['Comedy', 'Drama', 'Romance']",,"Regret and redemption take center stage as Sondra, struggling actor and professional mess, faces the consequences of a lifetime of her own bad decisions"
Doctor (Telugu) (2021),No,,600000,,,,,
Documentary Now!: Season 3,No,,600000,69.0,8.2,"['Documentary', 'Short']",,"The fascinating story of how a small Philadelphia business, Four Seasons Total Landscaping, became the target of global interest and then online hate after being chosen to host a Trump campaign press conference and the remarkable ..."
Doll House,Yes,2022-10-07,600000,389.0,2.0,['Horror'],girl,"An 11-year-old girl arrives at a foster home, bringing her doll and dollhouse. Soon after, strange things begin to happen, and everyone is in danger."
"Dolly Kitty Aur Woh Chamakte Sitare // डॉली, किटी और वो चमकते सितारे",No,2020-09-18,600000,7821.0,5.2,"['Comedy', 'Drama']","feminism,india","A disillusioned Delhi wife and her new-in-town cousin navigate damning secrets, dreams and their thorny dynamic on their respective roads to freedom."
Doraemon the Movie: Nobita and the Birth of Japan 2016 // 映画ドラえもん 新・のび太の日本誕生,No,,600000,930.0,6.7,"['Animation', 'Adventure', 'Comedy']","2d animation,japan only film,cartoon cat,anime animation,character name in title",Doraemon and friends trying to save a boy name Kukuru and his tribe from Gigazombie who want to change history for his own sake in the ancient times.
Doraemon the Movie: Nobita in the Secret Gadget Museum // 映画ドラえもん のび太のひみつ道具博物館,No,,600000,1101.0,7.0,"['Animation', 'Action', 'Adventure']","2d animation,japan only film,anime animation,doraemon",Doraemon and friends look for a famous thief after he stole Doraemon&apos;s bell.
Dr. Jason Leong: Ride With Caution,Yes,,600000,153.0,5.8,['Comedy'],"tv special,stand up comedy special","The comic shares his diagnoses on ageing, the absurdity of middle-aged cycling enthusiasts, and more."
Dr. Seuss' The Grinch,No,,600000,12.0,5.7,"['Documentary', 'Animation', 'Short']","behind the scenes,making of,interview,filmmaking,reference to dr. seuss",
Dream House (2011),No,,600000,68712.0,6.0,"['Drama', 'Mystery', 'Thriller']","psychiatric hospital,real life sisters playing sisters,last day on the job,dead family,custody battle","Soon after moving into their seemingly idyllic new home, a family learns of a brutal crime committed against former residents of the dwelling."
Dreamgirls (2006),No,,600000,76464.0,6.6,"['Drama', 'Music', 'Musical']","card game,jazz,new york city,theater,theater audience","A trio of black female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way."
Dreamland (2020),No,,600000,,,['Short'],,
Ee Nagaraniki Emaindi,No,,600000,3753.0,8.0,"['Comedy', 'Drama']",dream,"The story is based on four childhood friends who go on a trip to Goa. Each have their own dream careers, and collaborate to make a short film."
Egg&Bugs: Season 1 // 에그박사: 시즌1,No,,600000,11471.0,7.5,"['Animation', 'Drama', 'Fantasy']","anime,avant garde,girl,egg,surrealism","A mysterious young girl wanders a desolate, otherworldly landscape, carrying a large egg."
Ejen Ali The Movie,No,,600000,1288.0,8.0,"['Animation', 'Action', 'Adventure']","secret,inspirational","After being accidentally recruited as a spy, 12-year-old Ejen Ali has now grown to embrace his role in secret agency Meta Advance Tactical Agency (MATA) to protect the futuristic city of Cyberaya from outside threats."
Embarazados,No,,600000,1629.0,5.5,"['Comedy', 'Romance']",f rated,
Emergency Interrogation Room 2019 // 緊急取調室 (2019),No,,600000,42.0,7.5,['Drama'],"japanese police,police",There is a new directive that stipulates all interrogations by the cops should be recorded. The cops gather at their headquarters to ostensibly be trained on what this means for their work. They are told to interrogate suspects co...
Employee of the Month (2006),No,,600000,49660.0,5.5,"['Comedy', 'Romance']","homophobic remark,mall,shopping mall,store,cashier",
End of Watch,No,,600000,263846.0,7.6,"['Action', 'Crime', 'Drama']","video footage,street gang,police,lapd,police officer",
Eternally Confused and Eager for Love: Limited Series,Yes,2022-03-18,600000,2299.0,6.7,"['Comedy', 'Romance']",life,"An awkward 24-year old named Ray, navigating through life with the help of his &apos;inner voice&apos;."
Evan Almighty,No,,600000,,,,,
Ever Night: Season 2 // 將夜: 第 2 季 // 将夜2,No,,600000,1223.0,5.8,['Comedy'],"love,party,menage a trois,karaoke,hospital",
Ex Machina,No,,600000,574897.0,7.7,"['Drama', 'Sci-Fi', 'Thriller']","artificial intelligence,turing test,minimal cast,robot,robot human relationship",A young programmer is selected to participate in a ground-breaking experiment in synthetic intelligence by evaluating the human qualities of a highly advanced humanoid A.I.
Executive Decision,No,,600000,60747.0,6.5,"['Action', 'Adventure', 'Thriller']","bomb,terrorist,airplane,rescue,pilot",
Extreme Engagement: Season 1,Yes,2019-07-12,600000,12.0,9.3,"['Documentary', 'Short']",,An in-depth look at Season 16 of NCIS.
Fast & Furious,No,,600000,2138.0,5.9,"['Action', 'Crime', 'Drama']",friend,"Charlie Swift is a fixer with a problem: the thug he&apos;s whacked is missing his head and Charlie will only be paid if the body can be identified. Enter Marcie Kramer, the victim&apos;s ex-wife and a woman with all the skills Charlie needs."
Father Matteo: Season 11 // Don Matteo: Season 11,No,,600000,174.0,5.6,"['Short', 'Biography']","theater,reference to william shakespeare,queen elizabeth i,voice over narration,character name in title",A short biography of William Shakespeare that highlights the various jobs he worked at in the theatre.
Fever Dream // Distancia de rescate,Yes,2021-10-13,600000,2371.0,5.4,"['Drama', 'Horror', 'Mystery']","children,maternity,human soul,soul transmigration,mother son relationship",
Fire in Paradise,Yes,2019-11-01,600000,1212.0,7.4,"['Documentary', 'Short']","wildfire,forest fire,burned to death,profanity,f word",
Firestorm // 風暴 // 风暴,No,,600000,4240.0,4.8,"['Action', 'Thriller']","parachute,firestorm,wyoming,disguise,impersonating someone","Firefighter Jesse Graves has to save ornithologist Jennifer and other people caught in a forest fire, which was set up by the lawyer of convicted killer Earl Shaye, who escaped from the prison with several of his inmates posing as..."
First Sunday,No,,600000,11447.0,4.6,"['Comedy', 'Crime', 'Drama']","caper crime,dark comedy,church,money,theft",
Flavors of Youth: International Version // 詩季織々,Yes,2018-08-04,600000,8380.0,6.6,"['Animation', 'Drama', 'Romance']","animated anthology,nostalgia,anime,animation anthology,female model",Three different stories of youth set in different cities of China.
Followers: Season 1,Yes,2020-02-27,600000,,,"['Short', 'Fantasy']",,
Forever Out of My League // Sempre più bello,Yes,2022-04-01,600000,142528.0,6.4,"['Comedy', 'Romance']","pubic hair,nudity,sex scene,voyeur,voyeurism",
Found,Yes,2021-10-20,600000,,,,,
Four Sisters Before the Wedding,Yes,,600000,267.0,6.1,"['Comedy', 'Drama']",,
Fracture (2007),No,,600000,215471.0,7.2,"['Crime', 'Drama', 'Thriller']","police,murder weapon,court,engineer,trial",
Fresh Meat: Series 4,No,,600000,,,"['Family', 'Game-Show']",,"The fourth and final group of 12 kids aged 11-12 put their knowledge, memory and strategy to the test as they compete for a place in the grand final."
Fullmetal Alchemist: Brotherhood: Part 1 // 鋼の錬金術師 Fullmetal Alchemist: パート1,No,,600000,58.0,8.1,['Action'],,The story of Fullmetal Alchemist: Brotherhood follows the adventures of the Elric brothers. These two young alchemists where cursed after an ill-fated attempt to bring their mother back from the dead during which Edward suffered t...
Física o Química: Season 5,No,,600000,1766.0,6.4,"['Comedy', 'Drama']","love,gay interest,gay kiss,gay teenager,gay","Following the lives of students in high school, dealing with drugs, their sexuality, and teen pregnancy."
Game Night,No,,600000,251150.0,6.9,"['Action', 'Adventure', 'Comedy']","board game,game,kidnapping,husband wife relationship,dog",
